video_path,frame_path,keypoints_path,mp4_path,n_frames,n_json,frames_done,sapiens_done,reextract_done,overlay_done,use_video,is_val
0_RAW_DATA/AI_dataset/N03/N03_Ward/Leg cycle exercise2.MP4,1_FRAME/AI_dataset/N03/N03_Ward/Leg cycle exercise2_frames,2_KEYPOINTS/AI_dataset/N03/N03_Ward/Leg cycle exercise2_JSON,3_MP4/AI_dataset/N03/N03_Ward/Leg cycle exercise2.mp4,347.0,347.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N03/N03_Ward/Leg cycle exercise3.MP4,1_FRAME/AI_dataset/N03/N03_Ward/Leg cycle exercise3_frames,2_KEYPOINTS/AI_dataset/N03/N03_Ward/Leg cycle exercise3_JSON,3_MP4/AI_dataset/N03/N03_Ward/Leg cycle exercise3.mp4,344.0,344.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N03/N03_Ward/Lumbar rotation1.MOV,1_FRAME/AI_dataset/N03/N03_Ward/Lumbar rotation1_frames,2_KEYPOINTS/AI_dataset/N03/N03_Ward/Lumbar rotation1_JSON,3_MP4/AI_dataset/N03/N03_Ward/Lumbar rotation1.mp4,729.0,729.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N03/N03_Ward/Lumbar rotation2.MP4,1_FRAME/AI_dataset/N03/N03_Ward/Lumbar rotation2_frames,2_KEYPOINTS/AI_dataset/N03/N03_Ward/Lumbar rotation2_JSON,3_MP4/AI_dataset/N03/N03_Ward/Lumbar rotation2.mp4,379.0,379.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N03/N03_Ward/Lumbar rotation3.MP4,1_FRAME/AI_dataset/N03/N03_Ward/Lumbar rotation3_frames,2_KEYPOINTS/AI_dataset/N03/N03_Ward/Lumbar rotation3_JSON,3_MP4/AI_dataset/N03/N03_Ward/Lumbar rotation3.mp4,383.0,383.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N03/N03_Ward/One leg bridge_static1.MOV,1_FRAME/AI_dataset/N03/N03_Ward/One leg bridge_static1_frames,2_KEYPOINTS/AI_dataset/N03/N03_Ward/One leg bridge_static1_JSON,3_MP4/AI_dataset/N03/N03_Ward/One leg bridge_static1.mp4,689.0,689.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N03/N03_Ward/One leg bridge_static2.MP4,1_FRAME/AI_dataset/N03/N03_Ward/One leg bridge_static2_frames,2_KEYPOINTS/AI_dataset/N03/N03_Ward/One leg bridge_static2_JSON,3_MP4/AI_dataset/N03/N03_Ward/One leg bridge_static2.mp4,346.0,346.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N03/N03_Ward/One leg bridge_static3.MP4,1_FRAME/AI_dataset/N03/N03_Ward/One leg bridge_static3_frames,2_KEYPOINTS/AI_dataset/N03/N03_Ward/One leg bridge_static3_JSON,3_MP4/AI_dataset/N03/N03_Ward/One leg bridge_static3.mp4,369.0,369.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N03/N03_Ward/One leg brige_dynamic1.MOV,1_FRAME/AI_dataset/N03/N03_Ward/One leg brige_dynamic1_frames,2_KEYPOINTS/AI_dataset/N03/N03_Ward/One leg brige_dynamic1_JSON,3_MP4/AI_dataset/N03/N03_Ward/One leg brige_dynamic1.mp4,1227.0,1227.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N03/N03_Ward/One leg brige_dynamic2.MP4,1_FRAME/AI_dataset/N03/N03_Ward/One leg brige_dynamic2_frames,2_KEYPOINTS/AI_dataset/N03/N03_Ward/One leg brige_dynamic2_JSON,3_MP4/AI_dataset/N03/N03_Ward/One leg brige_dynamic2.mp4,645.0,645.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N03/N03_Ward/One leg brige_dynamic3.MP4,1_FRAME/AI_dataset/N03/N03_Ward/One leg brige_dynamic3_frames,2_KEYPOINTS/AI_dataset/N03/N03_Ward/One leg brige_dynamic3_JSON,3_MP4/AI_dataset/N03/N03_Ward/One leg brige_dynamic3.mp4,630.0,630.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N03/N03_Ward/Overhead Triceps Extension1.MOV,1_FRAME/AI_dataset/N03/N03_Ward/Overhead Triceps Extension1_frames,2_KEYPOINTS/AI_dataset/N03/N03_Ward/Overhead Triceps Extension1_JSON,3_MP4/AI_dataset/N03/N03_Ward/Overhead Triceps Extension1.mp4,779.0,779.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N03/N03_Ward/Overhead Triceps Extension2.MP4,1_FRAME/AI_dataset/N03/N03_Ward/Overhead Triceps Extension2_frames,2_KEYPOINTS/AI_dataset/N03/N03_Ward/Overhead Triceps Extension2_JSON,3_MP4/AI_dataset/N03/N03_Ward/Overhead Triceps Extension2.mp4,383.0,0.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N03/N03_Ward/Overhead Triceps Extension3.MP4,1_FRAME/AI_dataset/N03/N03_Ward/Overhead Triceps Extension3_frames,2_KEYPOINTS/AI_dataset/N03/N03_Ward/Overhead Triceps Extension3_JSON,3_MP4/AI_dataset/N03/N03_Ward/Overhead Triceps Extension3.mp4,403.0,403.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N03/N03_Ward/Pec dec Fly1.MOV,1_FRAME/AI_dataset/N03/N03_Ward/Pec dec Fly1_frames,2_KEYPOINTS/AI_dataset/N03/N03_Ward/Pec dec Fly1_JSON,3_MP4/AI_dataset/N03/N03_Ward/Pec dec Fly1.mp4,720.0,720.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N03/N03_Ward/Pec dec Fly2.MP4,1_FRAME/AI_dataset/N03/N03_Ward/Pec dec Fly2_frames,2_KEYPOINTS/AI_dataset/N03/N03_Ward/Pec dec Fly2_JSON,3_MP4/AI_dataset/N03/N03_Ward/Pec dec Fly2.mp4,372.0,372.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N03/N03_Ward/Pec dec Fly3.MP4,1_FRAME/AI_dataset/N03/N03_Ward/Pec dec Fly3_frames,2_KEYPOINTS/AI_dataset/N03/N03_Ward/Pec dec Fly3_JSON,3_MP4/AI_dataset/N03/N03_Ward/Pec dec Fly3.mp4,370.0,370.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N03/N03_Ward/Q-setting1.MOV,1_FRAME/AI_dataset/N03/N03_Ward/Q-setting1_frames,2_KEYPOINTS/AI_dataset/N03/N03_Ward/Q-setting1_JSON,3_MP4/AI_dataset/N03/N03_Ward/Q-setting1.mp4,659.0,659.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N03/N03_Ward/Q-setting2.MP4,1_FRAME/AI_dataset/N03/N03_Ward/Q-setting2_frames,2_KEYPOINTS/AI_dataset/N03/N03_Ward/Q-setting2_JSON,3_MP4/AI_dataset/N03/N03_Ward/Q-setting2.mp4,347.0,0.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N03/N03_Ward/Q-setting3.MP4,1_FRAME/AI_dataset/N03/N03_Ward/Q-setting3_frames,2_KEYPOINTS/AI_dataset/N03/N03_Ward/Q-setting3_JSON,3_MP4/AI_dataset/N03/N03_Ward/Q-setting3.mp4,339.0,339.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N03/N03_Ward/SLR1.MOV,1_FRAME/AI_dataset/N03/N03_Ward/SLR1_frames,2_KEYPOINTS/AI_dataset/N03/N03_Ward/SLR1_JSON,3_MP4/AI_dataset/N03/N03_Ward/SLR1.mp4,727.0,727.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N03/N03_Ward/SLR2.MP4,1_FRAME/AI_dataset/N03/N03_Ward/SLR2_frames,2_KEYPOINTS/AI_dataset/N03/N03_Ward/SLR2_JSON,3_MP4/AI_dataset/N03/N03_Ward/SLR2.mp4,346.0,346.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N03/N03_Ward/SLR3.MP4,1_FRAME/AI_dataset/N03/N03_Ward/SLR3_frames,2_KEYPOINTS/AI_dataset/N03/N03_Ward/SLR3_JSON,3_MP4/AI_dataset/N03/N03_Ward/SLR3.mp4,372.0,372.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N03/N03_Ward/Shoulder Abduction1.MOV,1_FRAME/AI_dataset/N03/N03_Ward/Shoulder Abduction1_frames,2_KEYPOINTS/AI_dataset/N03/N03_Ward/Shoulder Abduction1_JSON,3_MP4/AI_dataset/N03/N03_Ward/Shoulder Abduction1.mp4,741.0,741.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N03/N03_Ward/Shoulder Abduction2.MP4,1_FRAME/AI_dataset/N03/N03_Ward/Shoulder Abduction2_frames,2_KEYPOINTS/AI_dataset/N03/N03_Ward/Shoulder Abduction2_JSON,3_MP4/AI_dataset/N03/N03_Ward/Shoulder Abduction2.mp4,381.0,0.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N03/N03_Ward/Shoulder Abduction3.MP4,1_FRAME/AI_dataset/N03/N03_Ward/Shoulder Abduction3_frames,2_KEYPOINTS/AI_dataset/N03/N03_Ward/Shoulder Abduction3_JSON,3_MP4/AI_dataset/N03/N03_Ward/Shoulder Abduction3.mp4,381.0,381.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N03/N03_Ward/Shoulder Flexion1.MOV,1_FRAME/AI_dataset/N03/N03_Ward/Shoulder Flexion1_frames,2_KEYPOINTS/AI_dataset/N03/N03_Ward/Shoulder Flexion1_JSON,3_MP4/AI_dataset/N03/N03_Ward/Shoulder Flexion1.mp4,681.0,681.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N03/N03_Ward/Shoulder Flexion2.MP4,1_FRAME/AI_dataset/N03/N03_Ward/Shoulder Flexion2_frames,2_KEYPOINTS/AI_dataset/N03/N03_Ward/Shoulder Flexion2_JSON,3_MP4/AI_dataset/N03/N03_Ward/Shoulder Flexion2.mp4,372.0,372.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N03/N03_Ward/Shoulder Flexion3.MP4,1_FRAME/AI_dataset/N03/N03_Ward/Shoulder Flexion3_frames,2_KEYPOINTS/AI_dataset/N03/N03_Ward/Shoulder Flexion3_JSON,3_MP4/AI_dataset/N03/N03_Ward/Shoulder Flexion3.mp4,355.0,355.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Treatment/Biceps Curl1.MP4,1_FRAME/AI_dataset/N04/N04_Treatment/Biceps Curl1_frames,2_KEYPOINTS/AI_dataset/N04/N04_Treatment/Biceps Curl1_JSON,3_MP4/AI_dataset/N04/N04_Treatment/Biceps Curl1.mp4,324.0,324.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Treatment/Biceps Curl2.MOV,1_FRAME/AI_dataset/N04/N04_Treatment/Biceps Curl2_frames,2_KEYPOINTS/AI_dataset/N04/N04_Treatment/Biceps Curl2_JSON,3_MP4/AI_dataset/N04/N04_Treatment/Biceps Curl2.mp4,689.0,689.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Treatment/Biceps Curl3.MP4,1_FRAME/AI_dataset/N04/N04_Treatment/Biceps Curl3_frames,2_KEYPOINTS/AI_dataset/N04/N04_Treatment/Biceps Curl3_JSON,3_MP4/AI_dataset/N04/N04_Treatment/Biceps Curl3.mp4,339.0,339.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Treatment/Hip Extension1.MP4,1_FRAME/AI_dataset/N04/N04_Treatment/Hip Extension1_frames,2_KEYPOINTS/AI_dataset/N04/N04_Treatment/Hip Extension1_JSON,3_MP4/AI_dataset/N04/N04_Treatment/Hip Extension1.mp4,319.0,319.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Treatment/Hip Extension2.MOV,1_FRAME/AI_dataset/N04/N04_Treatment/Hip Extension2_frames,2_KEYPOINTS/AI_dataset/N04/N04_Treatment/Hip Extension2_JSON,3_MP4/AI_dataset/N04/N04_Treatment/Hip Extension2.mp4,668.0,668.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Treatment/Hip Extension3.MP4,1_FRAME/AI_dataset/N04/N04_Treatment/Hip Extension3_frames,2_KEYPOINTS/AI_dataset/N04/N04_Treatment/Hip Extension3_JSON,3_MP4/AI_dataset/N04/N04_Treatment/Hip Extension3.mp4,346.0,346.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Treatment/Hip Flexion Extension1.MP4,1_FRAME/AI_dataset/N04/N04_Treatment/Hip Flexion Extension1_frames,2_KEYPOINTS/AI_dataset/N04/N04_Treatment/Hip Flexion Extension1_JSON,3_MP4/AI_dataset/N04/N04_Treatment/Hip Flexion Extension1.mp4,333.0,333.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Treatment/Hip Flexion Extension2.MOV,1_FRAME/AI_dataset/N04/N04_Treatment/Hip Flexion Extension2_frames,2_KEYPOINTS/AI_dataset/N04/N04_Treatment/Hip Flexion Extension2_JSON,3_MP4/AI_dataset/N04/N04_Treatment/Hip Flexion Extension2.mp4,694.0,694.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Treatment/Hip Flexion Extension3.MP4,1_FRAME/AI_dataset/N04/N04_Treatment/Hip Flexion Extension3_frames,2_KEYPOINTS/AI_dataset/N04/N04_Treatment/Hip Flexion Extension3_JSON,3_MP4/AI_dataset/N04/N04_Treatment/Hip Flexion Extension3.mp4,348.0,348.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_Wheelchair1.MP4,1_FRAME/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_Wheelchair1_frames,2_KEYPOINTS/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_Wheelchair1_JSON,3_MP4/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_Wheelchair1.mp4,342.0,342.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_Wheelchair2.MOV,1_FRAME/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_Wheelchair2_frames,2_KEYPOINTS/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_Wheelchair2_JSON,3_MP4/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_Wheelchair2.mp4,684.0,684.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_Wheelchair3.MP4,1_FRAME/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_Wheelchair3_frames,2_KEYPOINTS/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_Wheelchair3_JSON,3_MP4/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_Wheelchair3.mp4,350.0,350.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_bobathtable1.MP4,1_FRAME/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_bobathtable1_frames,2_KEYPOINTS/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_bobathtable1_JSON,3_MP4/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_bobathtable1.mp4,344.0,344.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_bobathtable2.MOV,1_FRAME/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_bobathtable2_frames,2_KEYPOINTS/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_bobathtable2_JSON,3_MP4/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_bobathtable2.mp4,773.0,773.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_bobathtable3.MP4,1_FRAME/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_bobathtable3_frames,2_KEYPOINTS/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_bobathtable3_JSON,3_MP4/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_bobathtable3.mp4,384.0,384.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_chair1.MP4,1_FRAME/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_chair1_frames,2_KEYPOINTS/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_chair1_JSON,3_MP4/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_chair1.mp4,324.0,324.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_chair2.MOV,1_FRAME/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_chair2_frames,2_KEYPOINTS/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_chair2_JSON,3_MP4/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_chair2.mp4,659.0,659.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_chair3.MP4,1_FRAME/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_chair3_frames,2_KEYPOINTS/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_chair3_JSON,3_MP4/AI_dataset/N04/N04_Treatment/Hip Flexion Extension_chair3.mp4,375.0,375.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Treatment/Knee Extension_Wheelchair1.MP4,1_FRAME/AI_dataset/N04/N04_Treatment/Knee Extension_Wheelchair1_frames,2_KEYPOINTS/AI_dataset/N04/N04_Treatment/Knee Extension_Wheelchair1_JSON,3_MP4/AI_dataset/N04/N04_Treatment/Knee Extension_Wheelchair1.mp4,311.0,311.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Treatment/Knee Extension_Wheelchair2.MOV,1_FRAME/AI_dataset/N04/N04_Treatment/Knee Extension_Wheelchair2_frames,2_KEYPOINTS/AI_dataset/N04/N04_Treatment/Knee Extension_Wheelchair2_JSON,3_MP4/AI_dataset/N04/N04_Treatment/Knee Extension_Wheelchair2.mp4,677.0,677.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Treatment/Knee Extension_Wheelchair3.MP4,1_FRAME/AI_dataset/N04/N04_Treatment/Knee Extension_Wheelchair3_frames,2_KEYPOINTS/AI_dataset/N04/N04_Treatment/Knee Extension_Wheelchair3_JSON,3_MP4/AI_dataset/N04/N04_Treatment/Knee Extension_Wheelchair3.mp4,340.0,340.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Treatment/Knee Extension_chair1.MP4,1_FRAME/AI_dataset/N04/N04_Treatment/Knee Extension_chair1_frames,2_KEYPOINTS/AI_dataset/N04/N04_Treatment/Knee Extension_chair1_JSON,3_MP4/AI_dataset/N04/N04_Treatment/Knee Extension_chair1.mp4,329.0,329.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Treatment/Knee Extension_chair2.MOV,1_FRAME/AI_dataset/N04/N04_Treatment/Knee Extension_chair2_frames,2_KEYPOINTS/AI_dataset/N04/N04_Treatment/Knee Extension_chair2_JSON,3_MP4/AI_dataset/N04/N04_Treatment/Knee Extension_chair2.mp4,703.0,703.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Treatment/Knee Extension_chair3.MP4,1_FRAME/AI_dataset/N04/N04_Treatment/Knee Extension_chair3_frames,2_KEYPOINTS/AI_dataset/N04/N04_Treatment/Knee Extension_chair3_JSON,3_MP4/AI_dataset/N04/N04_Treatment/Knee Extension_chair3.mp4,345.0,345.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Treatment/Knee Flexion1.MP4,1_FRAME/AI_dataset/N04/N04_Treatment/Knee Flexion1_frames,2_KEYPOINTS/AI_dataset/N04/N04_Treatment/Knee Flexion1_JSON,3_MP4/AI_dataset/N04/N04_Treatment/Knee Flexion1.mp4,338.0,338.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Treatment/Knee Flexion2.MOV,1_FRAME/AI_dataset/N04/N04_Treatment/Knee Flexion2_frames,2_KEYPOINTS/AI_dataset/N04/N04_Treatment/Knee Flexion2_JSON,3_MP4/AI_dataset/N04/N04_Treatment/Knee Flexion2.mp4,719.0,719.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Treatment/Knee Flexion3.MP4,1_FRAME/AI_dataset/N04/N04_Treatment/Knee Flexion3_frames,2_KEYPOINTS/AI_dataset/N04/N04_Treatment/Knee Flexion3_JSON,3_MP4/AI_dataset/N04/N04_Treatment/Knee Flexion3.mp4,352.0,352.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Treatment/SLR_bobathtable1.MP4,1_FRAME/AI_dataset/N04/N04_Treatment/SLR_bobathtable1_frames,2_KEYPOINTS/AI_dataset/N04/N04_Treatment/SLR_bobathtable1_JSON,3_MP4/AI_dataset/N04/N04_Treatment/SLR_bobathtable1.mp4,329.0,329.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Treatment/SLR_bobathtable2.MOV,1_FRAME/AI_dataset/N04/N04_Treatment/SLR_bobathtable2_frames,2_KEYPOINTS/AI_dataset/N04/N04_Treatment/SLR_bobathtable2_JSON,3_MP4/AI_dataset/N04/N04_Treatment/SLR_bobathtable2.mp4,846.0,846.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Treatment/SLR_bobathtable3.MP4,1_FRAME/AI_dataset/N04/N04_Treatment/SLR_bobathtable3_frames,2_KEYPOINTS/AI_dataset/N04/N04_Treatment/SLR_bobathtable3_JSON,3_MP4/AI_dataset/N04/N04_Treatment/SLR_bobathtable3.mp4,390.0,390.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Ward/Ankle Pumping1.MOV,1_FRAME/AI_dataset/N04/N04_Ward/Ankle Pumping1_frames,2_KEYPOINTS/AI_dataset/N04/N04_Ward/Ankle Pumping1_JSON,3_MP4/AI_dataset/N04/N04_Ward/Ankle Pumping1.mp4,732.0,732.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Ward/Ankle Pumping2.MP4,1_FRAME/AI_dataset/N04/N04_Ward/Ankle Pumping2_frames,2_KEYPOINTS/AI_dataset/N04/N04_Ward/Ankle Pumping2_JSON,3_MP4/AI_dataset/N04/N04_Ward/Ankle Pumping2.mp4,341.0,341.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Ward/Ankle Pumping3.MP4,1_FRAME/AI_dataset/N04/N04_Ward/Ankle Pumping3_frames,2_KEYPOINTS/AI_dataset/N04/N04_Ward/Ankle Pumping3_JSON,3_MP4/AI_dataset/N04/N04_Ward/Ankle Pumping3.mp4,374.0,374.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Ward/Biceps Curl1.MOV,1_FRAME/AI_dataset/N04/N04_Ward/Biceps Curl1_frames,2_KEYPOINTS/AI_dataset/N04/N04_Ward/Biceps Curl1_JSON,3_MP4/AI_dataset/N04/N04_Ward/Biceps Curl1.mp4,684.0,684.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Ward/Biceps Curl2.MP4,1_FRAME/AI_dataset/N04/N04_Ward/Biceps Curl2_frames,2_KEYPOINTS/AI_dataset/N04/N04_Ward/Biceps Curl2_JSON,3_MP4/AI_dataset/N04/N04_Ward/Biceps Curl2.mp4,330.0,0.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Ward/Biceps Curl3.MP4,1_FRAME/AI_dataset/N04/N04_Ward/Biceps Curl3_frames,2_KEYPOINTS/AI_dataset/N04/N04_Ward/Biceps Curl3_JSON,3_MP4/AI_dataset/N04/N04_Ward/Biceps Curl3.mp4,337.0,0.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Ward/Biceps Curl_Bilateral1.MOV,1_FRAME/AI_dataset/N04/N04_Ward/Biceps Curl_Bilateral1_frames,2_KEYPOINTS/AI_dataset/N04/N04_Ward/Biceps Curl_Bilateral1_JSON,3_MP4/AI_dataset/N04/N04_Ward/Biceps Curl_Bilateral1.mp4,669.0,669.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Ward/Biceps Curl_Bilateral2.MP4,1_FRAME/AI_dataset/N04/N04_Ward/Biceps Curl_Bilateral2_frames,2_KEYPOINTS/AI_dataset/N04/N04_Ward/Biceps Curl_Bilateral2_JSON,3_MP4/AI_dataset/N04/N04_Ward/Biceps Curl_Bilateral2.mp4,322.0,0.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Ward/Biceps Curl_Bilateral3.MP4,1_FRAME/AI_dataset/N04/N04_Ward/Biceps Curl_Bilateral3_frames,2_KEYPOINTS/AI_dataset/N04/N04_Ward/Biceps Curl_Bilateral3_JSON,3_MP4/AI_dataset/N04/N04_Ward/Biceps Curl_Bilateral3.mp4,351.0,0.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Ward/Bridge_Dynamic1.MOV,1_FRAME/AI_dataset/N04/N04_Ward/Bridge_Dynamic1_frames,2_KEYPOINTS/AI_dataset/N04/N04_Ward/Bridge_Dynamic1_JSON,3_MP4/AI_dataset/N04/N04_Ward/Bridge_Dynamic1.mp4,1070.0,1070.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Ward/Bridge_Dynamic2.MP4,1_FRAME/AI_dataset/N04/N04_Ward/Bridge_Dynamic2_frames,2_KEYPOINTS/AI_dataset/N04/N04_Ward/Bridge_Dynamic2_JSON,3_MP4/AI_dataset/N04/N04_Ward/Bridge_Dynamic2.mp4,432.0,0.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Ward/Bridge_Dynamic3.MP4,1_FRAME/AI_dataset/N04/N04_Ward/Bridge_Dynamic3_frames,2_KEYPOINTS/AI_dataset/N04/N04_Ward/Bridge_Dynamic3_JSON,3_MP4/AI_dataset/N04/N04_Ward/Bridge_Dynamic3.mp4,539.0,539.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Ward/Bridge_static1.MOV,1_FRAME/AI_dataset/N04/N04_Ward/Bridge_static1_frames,2_KEYPOINTS/AI_dataset/N04/N04_Ward/Bridge_static1_JSON,3_MP4/AI_dataset/N04/N04_Ward/Bridge_static1.mp4,667.0,667.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Ward/Bridge_static2.MP4,1_FRAME/AI_dataset/N04/N04_Ward/Bridge_static2_frames,2_KEYPOINTS/AI_dataset/N04/N04_Ward/Bridge_static2_JSON,3_MP4/AI_dataset/N04/N04_Ward/Bridge_static2.mp4,327.0,0.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Ward/Bridge_static3.MP4,1_FRAME/AI_dataset/N04/N04_Ward/Bridge_static3_frames,2_KEYPOINTS/AI_dataset/N04/N04_Ward/Bridge_static3_JSON,3_MP4/AI_dataset/N04/N04_Ward/Bridge_static3.mp4,210.0,210.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Ward/Chest Press1.MOV,1_FRAME/AI_dataset/N04/N04_Ward/Chest Press1_frames,2_KEYPOINTS/AI_dataset/N04/N04_Ward/Chest Press1_JSON,3_MP4/AI_dataset/N04/N04_Ward/Chest Press1.mp4,649.0,649.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N04/N04_Ward/Chest Press2.MP4,1_FRAME/AI_dataset/N04/N04_Ward/Chest Press2_frames,2_KEYPOINTS/AI_dataset/N04/N04_Ward/Chest Press2_JSON,3_MP4/AI_dataset/N04/N04_Ward/Chest Press2.mp4,311.0,311.0,True,True,True,True,False,False
